Added At,Added By,Explicit,Genres,Popularity,Record Label,Release Date,acousticness,album,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,uri,valence
2026-01-02T09:04:56Z,astrid.verschraege,False,,51,Chrysalis\EMI Records (USA),1978-09-01,0.0252,Parallel Lines (Remastered),Blondie,0.617,185560,0.694,6.57e-06,9,0.319,-7.393,1,Sunday Girl - Remastered 2001,0.0432,146.318,4,spotify:track:4niYgqetPxqqPn7oR2XXLX,0.878
2026-01-02T09:04:56Z,astrid.verschraege,False,"italian singer-songwriter,singer-songwriter",39,Universal Music Italia srL.,1999-01-01,0.938,Fleurs,Franco Battiato,0.559,216013,0.206,5.39e-06,0,0.232,-12.317,1,Ruby Tuesday,0.0299,105.063,4,spotify:track:2lwoXj2wsOPCtW1O7EVRev,0.306
2026-01-02T09:04:56Z,astrid.verschraege,False,,66,Arista/Legacy,1967,0.252,The Letter/Neon Rainbow,The Box Tops,0.638,112800,0.428,0.0,9,0.132,-12.156,0,The Letter,0.0687,139.434,4,spotify:track:6RJK553YhstRzyKA4mug09,0.901
2026-01-02T09:04:56Z,astrid.verschraege,False,glam rock,0,Chrysalis Records,1999-07-19,0.127,The Very Best of Suzi Quatro,Suzi Quatro;Chris Norman,0.758,239240,0.634,0.000431,7,0.337,-13.338,1,Stumblin' In,0.0324,129.29,4,spotify:track:2NKZe36oAGEpBx26OoBFLj,0.905
2026-01-02T09:04:56Z,astrid.verschraege,False,baroque pop,0,Lil' Chief Records,2011-01-01,0.275,Cigarette Duet,Princess Chelsea,0.708,126900,0.371,1.31e-05,0,0.118,-12.706,1,Positive Guy Meets Negative Man,0.0484,74.999,4,spotify:track:6B47T6g2eBZItkkNgkHPnf,0.88
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,country rock,psychedelic rock,acid rock",35,Columbia/Legacy,1965-06-21,0.111,Mr. Tambourine Man,The Byrds,0.452,123760,0.574,0.0,9,0.0823,-7.936,1,All I Really Want to Do,0.0321,123.204,4,spotify:track:1MI0O2mwTpdwkZpfWz4J7o,0.811
2026-01-02T09:04:56Z,astrid.verschraege,False,,52,Parlophone Denmark,2008-10-06,0.0376,Good Vibes - The Very Best of Laid Back,Laid Back,0.892,281813,0.548,0.349,5,0.0636,-6.563,1,Bakerman,0.0389,120.56,4,spotify:track:6AxqU1NcIvnBC3W62TSk3n,0.926
2026-01-02T09:04:56Z,astrid.verschraege,False,nederpop,31,CNR Music,2010,0.28,Blauw,Yasmine,0.681,210280,0.889,0.0,0,0.202,-6.855,1,Meisjes Aan De Macht,0.0299,100.022,4,spotify:track:3ALe4YYTFyeAPnudTsMBHl,0.758
2026-01-02T09:04:56Z,astrid.verschraege,False,,69,Parlophone,1987-11-02,0.465,Cloud Nine,George Harrison,0.767,234653,0.854,2.03e-06,4,0.485,-6.947,1,Got My Mind Set on You,0.0426,149.206,4,spotify:track:3OeUlriM0EZHdWleJtjoVr,0.963
2026-01-02T09:04:56Z,astrid.verschraege,False,,47,Capitol Records,2006-01-01,0.000376,Greatest Hits: Blondie,Blondie,0.529,139413,0.771,0.00508,0,0.0601,-6.726,1,Denis,0.0462,138.905,4,spotify:track:2r9wqqaPMXq6goFO396cfq,0.863
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,folk,singer-songwriter,sea shanties",33,Capitol Nashville,1991-01-01,0.0642,Rumor And Sigh,Richard Thompson,0.592,201960,0.623,7.55e-06,0,0.324,-11.601,1,I Feel So Good,0.0346,124.875,4,spotify:track:1XRyVvwsM5k2I3NUf7tE1l,0.565
2026-01-02T09:04:56Z,astrid.verschraege,False,"exotica,big band",37,Capitol Records,1997-01-01,0.538,Ultra-Lounge: TV Town,Billy May & His Orchestra,0.727,137266,0.3,0.526,4,0.0869,-17.278,1,The Odd Couple,0.0578,108.527,4,spotify:track:09mhTDBTeHQIR7K305ciC6,0.449
2026-01-02T09:04:56Z,astrid.verschraege,False,"christmas,big band,adult standards,swing music,jazz,vocal jazz",79,FRANK SINATRA DIGITAL REPRISE,1967-08,0.736,The World We Knew,Frank Sinatra;Nancy Sinatra,0.257,162493,0.338,0.0,4,0.252,-12.902,1,Somethin' Stupid,0.0357,207.356,4,spotify:track:4feXcsElKIVsGwkbnTHAfV,0.544
2026-01-02T09:04:56Z,astrid.verschraege,False,"bossa nova,brazilian jazz,latin jazz",24,A&M,1971-01-01,0.669,Stillness,Sergio Mendes & Brasil '66,0.645,181720,0.753,5.36e-05,7,0.151,-7.966,1,Chelsea Morning,0.0471,167.79,4,spotify:track:6gB156smUnYP9POmPfmtOV,0.924
2026-01-02T09:04:56Z,astrid.verschraege,False,surf rock,38,Enjoy Records,2001-02-01,0.594,Brushfire Fairytales (UK edition with 2 bonus tracks),Jack Johnson,0.597,236853,0.532,0.00174,7,0.384,-10.583,1,Bubble Toes,0.165,91.646,4,spotify:track:1CFwwYZ58s34axN637i9Gq,0.726
2026-01-02T09:04:56Z,astrid.verschraege,False,soft rock,67,Columbia,1983-08-08,0.181,An Innocent Man,Billy Joel,0.637,223176,0.333,0.0,3,0.147,-9.603,1,The Longest Time,0.0262,84.347,4,spotify:track:5DH7nDryMhpixm4G4B7RP9,0.588
2026-01-02T09:04:56Z,astrid.verschraege,False,,73,UMC (Universal Music Catalogue),1969-03-31,0.538,Dusty In Memphis,Dusty Springfield,0.404,148053,0.43,0.0,4,0.0802,-12.327,1,Son Of A Preacher Man,0.224,180.061,4,spotify:track:6ek9SiEj5a65WIs2EV7qiM,0.641
2026-01-02T09:04:56Z,astrid.verschraege,False,anti-folk,53,Sire,2006-06-13,0.862,Begin to Hope,Regina Spektor,0.49,189506,0.193,9.74e-06,11,0.113,-9.544,1,Samson,0.0421,89.154,4,spotify:track:2JAUBPBVkimRLc5BGhAkfJ,0.184
2026-01-02T09:04:56Z,astrid.verschraege,False,"rockabilly,rock and roll",50,RCA/Legacy,1963-08-11,0.632,"Elvis' Golden Records, Vol. 3",Elvis Presley,0.612,130342,0.792,0.0121,7,0.152,-11.567,1,(Marie's the Name) His Latest Flame,0.0296,104.904,4,spotify:track:1V3fmmv2zif98hsqvTsRyk,0.933
2026-01-02T09:04:56Z,astrid.verschraege,False,,0,BMG Rights Management (US) LLC,1978-07-01,0.19,20 Golden Greats,The Hollies,0.555,175893,0.609,0.0,0,0.261,-9.407,1,Carrie Anne,0.0318,119.777,4,spotify:track:7hbS99uuSAjqwFwcYgUdEV,0.849
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,folk",56,Columbia/Legacy,1966-10-10,0.564,"Parsley, Sage, Rosemary And Thyme",Simon & Garfunkel,0.467,106711,0.431,7.7e-06,0,0.0727,-13.274,0,The 59th Street Bridge Song (Feelin' Groovy),0.0439,75.74,4,spotify:track:0dzbfio3qTYG9uk40SJNcr,0.577
2026-01-02T09:04:56Z,astrid.verschraege,False,jangle pop,30,Rhino/Slash,1990,0.271,Submarine Bells,The Chills,0.632,208533,0.578,0.0,9,0.13,-10.474,0,Heavenly Pop Hit,0.0302,115.399,4,spotify:track:0iwvgz7kQAnF9DREWhg49g,0.912
2026-01-02T09:04:56Z,astrid.verschraege,False,"vocal jazz,soul jazz,soul,jazz,blues",76,Verve Reissues,1965-06-01,0.863,I Put A Spell On You,Nina Simone,0.451,174000,0.326,0.0,7,0.192,-9.239,0,Feeling Good,0.0372,81.726,4,spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,0.55
2026-01-02T09:04:56Z,astrid.verschraege,False,new wave,46,Capitol Records,1979-01-01,0.00445,The Motels,The Motels,0.758,354066,0.287,0.0417,2,0.0627,-15.1,1,Total Control,0.179,166.401,4,spotify:track:6H1Kjxu2NlJCMxg0Pay0Rd,0.636
2026-01-02T09:04:56Z,astrid.verschraege,False,anti-folk,37,Average Cabbage Records,2005-01-10,0.118,Gemstones,Adam Green,0.744,165853,0.811,0.00488,2,0.101,-4.698,1,Emily,0.0289,135.785,4,spotify:track:2WlQZcqe4JMljW19msGH8S,0.838
2026-01-02T09:04:56Z,astrid.verschraege,False,french pop,59,Columbia,2016-10-21,0.232,Zanaka,Jain,0.818,162266,0.783,0.00886,1,0.0803,-6.534,1,Come,0.0444,99.992,4,spotify:track:1YrC8s6yZWw23QxW6rfM9f,0.819
2026-01-02T09:04:56Z,astrid.verschraege,False,"classic rock,psychedelic rock",51,UMC (Universal Music Catalogue),2000-11-13,0.141,1 (Remastered),The Beatles,0.65,136826,0.777,0.343,2,0.215,-4.984,1,Lady Madonna - Remastered 2015,0.0294,109.608,4,spotify:track:1raiIrqaqRAqZmQWZlLuBd,0.574
2026-01-02T09:04:56Z,astrid.verschraege,False,"doo-wop,rock and roll",68,Rhino/Del-Fi,1959,0.787,Ritchie Valens,Ritchie Valens,0.516,126960,0.809,0.000331,0,0.303,-6.419,1,La Bamba - Single Version,0.0545,75.099,4,spotify:track:2aEeghgUcnu75tzcolFMfs,0.939
2026-01-02T09:04:56Z,astrid.verschraege,False,baroque pop,35,Capitol Records,1968-06-24,0.121,Friends (Remastered),The Beach Boys,0.452,119893,0.33,0.0275,5,0.0978,-10.376,1,Little Bird - Remastered 2001,0.0384,164.89,4,spotify:track:0EhhRq90FVkx8Rv1vzZUOG,0.197
2026-01-02T09:04:56Z,astrid.verschraege,False,"chanson,variété française,french pop,french house",46,Vogue,2004-01-07,0.635,En Vogue,Jacques Dutronc,0.623,177946,0.456,1.31e-06,9,0.175,-6.408,1,J'aime les filles,0.0362,121.444,4,spotify:track:196fYCjVMKAQb8uwOWxpUo,0.766
2026-01-02T09:04:56Z,astrid.verschraege,False,,0,"Mute, a BMG Company",2017-05-05,0.561,Lovely Creatures - The Best of Nick Cave and The Bad Seeds (1984-2014) [Deluxe Edition],Nick Cave & The Bad Seeds,0.435,211093,0.381,0.00273,3,0.112,-10.505,1,He Wants You,0.0302,120.232,4,spotify:track:1VBoU7OLK8Vg0OV4qhvS5n,0.544
2026-01-02T09:04:56Z,astrid.verschraege,False,"motown,classic soul,soul",0,UNI/MOTOWN,1970-08-07,0.135,"Signed, Sealed And Delivered",Stevie Wonder,0.608,199506,0.534,0.0,8,0.064,-11.541,1,We Can Work It Out,0.0339,105.388,4,spotify:track:41q8ZiB3LZl4HRmmzUTIo4,0.796
2026-01-02T09:04:56Z,astrid.verschraege,False,big beat,0,Skint Records,2004-10-01,0.0739,Palookaville,Fatboy Slim,0.635,276453,0.58,1.71e-06,8,0.115,-7.727,1,The Journey,0.165,108.112,4,spotify:track:31CMBvZzjwh6Jm8D3pufhd,0.836
2026-01-02T09:04:56Z,astrid.verschraege,False,progressive rock,30,Esoteric,2015-02-16,0.181,Sky 1,Sky,0.668,219613,0.529,0.711,2,0.0651,-13.284,1,Westway,0.0309,94.532,4,spotify:track:5pANXMCORR6rnJtzYkvkAd,0.778
2026-01-02T09:04:56Z,astrid.verschraege,False,variété française,76,Columbia,1996-03-11,0.753,Falling into You,Céline Dion,0.384,456866,0.438,0.0,0,0.101,-9.149,1,It's All Coming Back to Me Now,0.0362,87.903,4,spotify:track:5EQzuYfTZt7B2LqlvTF49l,0.287
2026-01-02T09:04:56Z,astrid.verschraege,False,,68,Nice Life/Atlantic,2019-04-17,0.256,Cuz I Love You (Super Deluxe),Lizzo,0.682,159735,0.919,0.0,0,0.442,-3.18,0,Good as Hell,0.0875,95.982,4,spotify:track:6KgBpzTuTRPebChN0VTyzV,0.535
2026-01-02T09:04:56Z,astrid.verschraege,False,,32,Parlophone Sweden,1970,0.294,Did You Give The World Some Love Today Baby,Doris,0.359,239600,0.595,0.0,7,0.108,-5.092,0,What A Lovely Way,0.0305,165.835,4,spotify:track:1VWeVEgc2rZrg6iWWLxw9Q,0.742
2026-01-02T09:04:56Z,astrid.verschraege,False,"son cubano,latin jazz,afro-cuban jazz,latin,bolero",1,World Circuit,1997-06-23,0.832,Buena Vista Social Club,Buena Vista Social Club,0.529,256653,0.496,0.005,2,0.0996,-11.728,0,Chan Chan,0.0346,83.095,4,spotify:track:5sbw5zIz9ck2pOEDXUR0QU,0.69
2026-01-02T09:04:56Z,astrid.verschraege,False,"electro swing,trip hop,nu jazz,downtempo,acid jazz",45,Ninja Tune,1999,0.00344,Keep It Unreal (10th Anniversary Analogue Remaster Edition),Mr. Scruff;Sneaky,0.76,454600,0.767,0.759,7,0.519,-7.586,1,Get A Move On!,0.0482,123.324,4,spotify:track:3AgEOAo3dvkjtsBmeTGRjg,0.816
2026-01-02T09:04:56Z,astrid.verschraege,False,nederpop,39,Universal Music S.A.,2017-08-18,0.676,80,Louis Neefs,0.709,251813,0.458,0.0183,1,0.0939,-11.794,0,Mijn Vriend Benjamin,0.14,113.649,4,spotify:track:1CfHW2VebHxYqj4gGOx32f,0.629
2026-01-02T09:04:56Z,astrid.verschraege,False,"baroque pop,singer-songwriter",0,EMI/EMI Records (USA),1969-01-01,0.46,Midnight Cowboy (Music From The Motion Picture),Harry Nilsson,0.496,152226,0.368,7.54e-05,4,0.311,-15.194,1,Everybody's Talkin',0.0338,128.331,4,spotify:track:3c8JemHol1XwFFruXQxjCO,0.628
2026-01-02T09:04:56Z,astrid.verschraege,False,"christmas,big band,adult standards,swing music,jazz,vocal jazz",79,FRANK SINATRA DIGITAL REPRISE,1969-03,0.7,My Way (Expanded Edition),Frank Sinatra,0.401,276800,0.381,0.0,2,0.122,-7.458,1,My Way,0.0274,75.454,4,spotify:track:3spdoTYpuCpmq19tuD0bOe,0.229
2026-01-02T09:04:56Z,astrid.verschraege,False,,0,Chrysalis Copyrights,1973-03-10,0.14,Surprise,Lynsey De Paul,0.556,220133,0.605,0.000309,6,0.346,-9.811,0,Sugar Me,0.0852,92.253,4,spotify:track:3YyRYbYOpR3LrPUL1B41Mx,0.606
2026-01-02T09:04:56Z,astrid.verschraege,False,"vocal jazz,adult standards,big band,christmas",33,Capitol Records,1969-01-01,0.581,A Time For Us,Mel Tormé,0.576,167308,0.462,0.0,5,0.0884,-9.962,1,Games People Play,0.0424,119.716,4,spotify:track:2vr8X2FyP8PD5SfexkfDcu,0.881
2026-01-02T09:04:56Z,astrid.verschraege,False,"motown,classic soul,soul",43,UNI/MOTOWN,1976-09-28,0.0733,Songs In The Key Of Life,Stevie Wonder,0.685,305693,0.604,2.89e-06,1,0.0809,-9.285,1,All Day Sucker,0.0299,105.879,4,spotify:track:3acOX53ZUy4N11zEvNa7N6,0.854
2026-01-02T09:04:56Z,astrid.verschraege,False,"britpop,jangle pop",75,UMC (Universal Music Catalogue),1990,0.013,The La's,The La's,0.533,162186,0.761,0.829,7,0.207,-10.632,1,There She Goes,0.0298,122.777,4,spotify:track:4c6vZqYHFur11FbWATIJ9P,0.917
2026-01-02T09:04:56Z,astrid.verschraege,False,"classic rock,rock,glam rock",56,EMI,1975-11-21,0.0271,A Night At The Opera (Deluxe Edition 2011 Remaster),Queen,0.523,210800,0.571,0.0,8,0.111,-9.686,1,'39 - Remastered 2011,0.0273,101.626,4,spotify:track:65NTcXUtOb27NHKQ4fAcw0,0.371
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,folk,traditional folk,celtic rock,celtic",0,Chrysalis Records,1975-10-25,0.664,All Around My Hat (2009 Remaster),Steeleye Span,0.466,251746,0.69,0.0019,2,0.172,-6.692,1,All Around My Hat - 2009 Remaster,0.0582,141.75,4,spotify:track:5pNVGmFkq4bT98sRxdA7Xv,0.669
2026-01-02T09:04:56Z,astrid.verschraege,False,"glam rock,synthpop,art pop,art rock,new wave",0,BMG Rights Management (UK) Ltd,1994-11-15,0.0283,Gratuitous Sax & Senseless Violins (Expanded Edition),Sparks,0.668,277119,0.675,4.11e-05,4,0.173,-11.789,0,"When Do I Get to Sing ""My Way"" - 2019 - Remaster",0.0395,122.994,4,spotify:track:3GFOSDsvg9Akru6dvwFdWk,0.438
2026-01-02T09:04:56Z,astrid.verschraege,False,,34,Columbia/Legacy,1967-09,0.185,Blowin' Your Mind!,Van Morrison,0.491,183306,0.583,0.0,7,0.406,-10.964,1,Brown Eyed Girl,0.0376,150.566,4,spotify:track:3yrSvpt2l1xhsV9Em88Pul,0.908
2026-01-02T09:04:56Z,astrid.verschraege,False,"trip hop,disco house,funky house,nu disco,uk funky",2,Echo,2006-07-17,0.00691,Catalogue,Moloko;Boris Dlugosch;Michael Lange,0.761,278000,0.775,0.000538,3,0.0512,-7.495,0,Sing It Back - Boris Dlugosch Mix,0.034,123.017,4,spotify:track:53qhh1kdcX4gRBShoW4LK8,0.966
2026-01-02T09:04:56Z,astrid.verschraege,False,"norsk rock,norwegian pop",35,Parlophone Norway,2010-11-29,0.19,The Best Of Madrugada,Madrugada;Ane Brun,0.491,244933,0.498,1.54e-05,5,0.112,-7.138,1,Lift Me (Duet with Ane Brun),0.026,94.003,3,spotify:track:59Y1ueMzPRTSnYjSwA5H3y,0.387
2026-01-02T09:04:56Z,astrid.verschraege,False,"yacht rock,soft rock",74,RCA/BMG Heritage,1981,0.0405,Private Eyes (Expanded Edition),Daryl Hall & John Oates,0.889,307306,0.441,0.000788,0,0.038,-9.506,0,I Can't Go for That (No Can Do),0.0379,110.565,4,spotify:track:41dDygR3r7e926oGUXfrLt,0.963
2026-01-02T09:04:56Z,astrid.verschraege,False,"art rock,soft rock",30,Epic/Legacy,1983-06-15,0.426,Secret Messages,Electric Light Orchestra,0.331,327121,0.694,0.00327,9,0.13,-7.686,0,Loser Gone Wild,0.0361,123.22,4,spotify:track:6KCEUboGt4bvLwAqIJDuOA,0.408
2026-01-02T09:04:56Z,astrid.verschraege,False,"art rock,soft rock",44,Epic/Legacy,1981-08-01,0.289,Time,Electric Light Orchestra,0.49,190668,0.666,0.000418,9,0.355,-12.496,0,"Yours Truly, 2095",0.043,144.59,4,spotify:track:3vESDNMXdggSFVVM3a1WnY,0.707
2026-01-02T09:04:56Z,astrid.verschraege,False,alternative rock,66,Columbia,2001-07-24,0.003,Comfort Eagle,CAKE,0.771,204128,0.809,0.0223,2,0.0252,-10.029,1,Short Skirt / Long Jacket,0.0461,120.038,4,spotify:track:3OOFEF20WqtsUPcRbPY3L7,0.886
2026-01-02T09:04:56Z,astrid.verschraege,False,"art rock,soft rock",57,Epic/Legacy,1976-09-01,0.0386,A New World Record,Electric Light Orchestra,0.494,224485,0.572,0.000566,2,0.602,-5.862,1,Do Ya,0.0332,124.042,4,spotify:track:0NN32Knbyo4gM1DKY9rdzg,0.716
2026-01-02T09:04:56Z,astrid.verschraege,False,"yacht rock,soft rock",78,RCA Records Label,1976-08-01,0.461,Bigger Than Both Of Us,Daryl Hall & John Oates,0.573,142786,0.683,0.0,5,0.0935,-6.644,1,Rich Girl,0.176,169.519,4,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,0.817
2026-01-02T09:04:56Z,astrid.verschraege,False,disco,47,Parlophone UK,2009-03-09,0.458,The TK Years,KC & The Sunshine Band,0.935,139800,0.883,0.208,3,0.0613,-7.876,1,Boogie Shoes,0.0523,113.996,4,spotify:track:5aStVuk8kWHsxYHaNwVX4o,0.965
2026-01-02T09:04:56Z,astrid.verschraege,False,"americana,folk,singer-songwriter,alt country",53,Rhino/Elektra,1978,0.345,Bruised Orange,John Prine,0.724,194706,0.369,0.0,7,0.0592,-15.259,1,Fish and Whistle,0.0422,82.941,4,spotify:track:4qA8M5hJn45rtFyWH5Ixar,0.86
2026-01-02T09:04:56Z,astrid.verschraege,False,"acid jazz,smooth jazz,jazz funk,jazz,nu jazz,jazz fusion,spoken word",36,Universal-Island Records Ltd.,1993-01-01,0.0222,The Quiet Revolution,Ronny Jordan;Dana Bryant,0.813,421493,0.465,0.0708,7,0.344,-11.41,1,The Jackal,0.204,94.988,4,spotify:track:55E2AKTFjfje92UkVbEZmO,0.632
2026-01-02T09:04:56Z,astrid.verschraege,False,"ambient,art rock,krautrock,minimalism,drone,glam rock,space music,baroque pop,proto-punk,singer-songwriter",0,All Saints Records,1990,0.146,Wrong Way Up [Expanded Edition],Brian Eno;John Cale,0.575,327120,0.761,0.17,9,0.159,-7.306,1,Spinning Away,0.0407,114.617,4,spotify:track:0EZ4GxnjKkB5Q0X5MhMNEf,0.74
2026-01-02T09:04:56Z,astrid.verschraege,False,"art rock,soft rock",30,Columbia,2019-11-01,0.405,Jeff Lynne's ELO - From Out Of Nowhere,Electric Light Orchestra,0.501,190466,0.78,0.0497,9,0.631,-6.64,1,Time of Our Life,0.0426,128.009,4,spotify:track:0cJPnpkFXLho1JfSD4zJFa,0.725
2026-01-02T09:04:56Z,astrid.verschraege,False,"rockabilly,doo-wop,rock and roll",56,Mercury Records,1958-01-01,0.841,Chantilly Lace,The Big Bopper,0.489,145266,0.806,2.96e-05,3,0.0687,-6.054,1,Chantilly Lace,0.0858,172.269,4,spotify:track:07GtDOCxmye5KDWsTSACPk,0.944
2026-01-02T09:04:56Z,astrid.verschraege,False,"northern soul,motown",44,Decca Music Group Ltd.,1969-01-01,0.000168,Sounds Like The Flirtations,The Flirtations,0.489,164240,0.936,0.000263,8,0.149,-4.909,1,Nothing But A Heartache,0.0533,111.845,4,spotify:track:1b63ryTONnLSP14Oytqp6p,0.822
2026-01-02T09:04:56Z,astrid.verschraege,False,"glam rock,hard rock,glam metal,proto-punk,classic rock",74,Epic,1989-07-25,0.0327,Trash,Alice Cooper,0.28,269712,0.908,8.85e-06,2,0.18,-5.509,0,Poison,0.109,118.698,4,spotify:track:5XcZRgJv3zMhTqCyESjQrF,0.26
2026-01-02T09:04:56Z,astrid.verschraege,False,"progressive rock,art rock",4,Virgin Catalogue,1986-06-09,0.202,Invisible Touch,Genesis,0.623,210133,0.94,0.00184,0,0.0472,-5.731,1,Invisible Touch - Remastered 2007,0.0365,131.037,4,spotify:track:480dDrqG7LO6qDaphHeXlM,0.837
2026-01-02T09:04:56Z,astrid.verschraege,False,"variété française,chanson,french pop",67,Indochine Records,1982,0.254,L'aventurier,Indochine,0.556,231960,0.909,0.00058,4,0.0971,-9.982,1,L'aventurier,0.0444,167.101,4,spotify:track:2UC5XnHA1Wn9FjQmbjNca9,0.633
2026-01-02T09:04:56Z,astrid.verschraege,False,acid jazz,50,Sony Music CG,1996-09-09,0.0316,Travelling Without Moving (Remastered),Jamiroquai,0.629,360013,0.931,0.0258,11,0.324,-6.592,0,High Times - Remastered 2013,0.049,113.249,4,spotify:track:45vbV4YznRHi1uKS9l0xkI,0.844
2026-01-02T09:04:56Z,astrid.verschraege,False,,49,Loonalicious,2017-03-16,0.103,Vamos a la Playa,Loona,0.7,177938,0.959,0.0,9,0.404,-4.483,1,Vamos a la Playa - Radio Edit,0.0499,131.005,4,spotify:track:4rKO78BwBg2IBK3aoymw29,0.877
2026-01-02T09:04:56Z,astrid.verschraege,False,,37,Polydor Records,2021-02-19,0.146,Women In Music Pt III (Expanded Edition),HAIM,0.63,197413,0.739,0.00934,7,0.488,-7.035,1,Up From A Dream,0.189,130.1,4,spotify:track:5QH3mIhe3OopW8gueKslwt,0.568
2026-01-02T09:04:56Z,astrid.verschraege,False,,0,Sanctuary Budget,1997-01-01,0.759,The Classic Collection,Petula Clark,0.486,184000,0.681,0.0,4,0.165,-5.666,1,Downtown,0.0418,118.469,4,spotify:track:2LAkVHr0qJYJR54lSzyUyC,0.542
2026-01-02T09:04:56Z,astrid.verschraege,False,"country,classic country",63,RCA/Legacy,1977-10-03,0.647,Here You Come Again,Dolly Parton,0.585,179491,0.511,0.007,1,0.0392,-9.37,1,Here You Come Again,0.0391,105.898,4,spotify:track:6H7nDglS6xWpRidbhMwI2L,0.552
2026-01-02T09:04:56Z,astrid.verschraege,False,"glam rock,synthpop,art pop,art rock,new wave",0,BMG Rights Management (UK) Ltd,2006-02-06,0.303,Hello Young Lovers,Sparks,0.523,299960,0.458,8.02e-05,0,0.13,-10.02,0,Perfume,0.124,179.974,4,spotify:track:3weowa8Ek0yXduvYabq6dt,0.134
2026-01-02T09:04:56Z,astrid.verschraege,False,baroque pop,0,Lil' Chief Records,2018-09-07,0.0344,The Loneliest Girl,Princess Chelsea,0.328,155500,0.484,0.00147,6,0.316,-11.213,1,All I Need to Do,0.0313,84.253,4,spotify:track:1kItVFr8is4ZBw6aP9UfyL,0.0729
2026-01-02T09:04:56Z,astrid.verschraege,False,,48,Work/Sony Music Soundtrax,1999,0.457,GO Music From The Motion Picture,LEN,0.412,248466,0.953,0.0,4,0.232,-8.103,1,Steal My Sunshine,0.533,191.718,4,spotify:track:2GRnDQCkcN6BoujfUgywOW,0.553
2026-01-02T09:04:56Z,astrid.verschraege,False,classic rock,72,Tom Petty P&D,1991-01-01,0.205,Into The Great Wide Open,Tom Petty and the Heartbreakers,0.652,242106,0.766,0.00104,0,0.362,-9.938,1,Learning To Fly,0.0299,116.739,4,spotify:track:17S4XrLvF5jlGvGCJHgF51,0.948
2026-01-02T09:04:56Z,astrid.verschraege,False,classic rock,78,Tom Petty P&D,1989-01-01,0.212,Full Moon Fever,Tom Petty,0.623,256000,0.449,0.0,5,0.0613,-13.333,1,Free Fallin',0.0253,84.383,4,spotify:track:5tVA6TkbaAH9QMITTQRrNv,0.573
2026-01-02T09:04:56Z,astrid.verschraege,False,,76,Parlophone Spain,2011-03-11,0.427,Porque Te Vas,Jeanette,0.612,201160,0.458,8.41e-06,0,0.103,-11.086,0,¿Porqué te vas?,0.069,172.516,4,spotify:track:11rsK9GDZ9UdWsxtDqnMmN,0.961
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,folk",34,Universal-Island Records Ltd.,1974-01-01,0.185,I Want To See The Bright Lights Tonight,Richard & Linda Thompson,0.684,187333,0.365,0.000791,0,0.0569,-13.409,1,I Want To See The Bright Lights Tonight,0.0367,139.802,4,spotify:track:2MFORnxJtvb5T71LDA7GzD,0.867
2026-01-02T09:04:56Z,astrid.verschraege,False,"motown,soul,classic soul",70,"ABKCO Music & Records, Inc.",1960-02,0.7,The Wonderful World Of Sam Cooke,Sam Cooke,0.686,128786,0.672,0.0,11,0.135,-5.523,1,(What A) Wonderful World - Mono,0.0323,128.55,4,spotify:track:2G0GextMwZJLkNxcSZ7ZJ3,0.857
2026-01-02T09:04:56Z,astrid.verschraege,False,"soul,motown,classic soul",45,Rhino Atlantic,2007-10-29,0.288,Soul Queen,Aretha Franklin,0.605,159933,0.315,0.0,0,0.599,-8.958,1,(You Make Me Feel Like) A Natural Woman,0.0264,111.247,3,spotify:track:29N4xnL6SpjkQiuPaTvQXA,0.441
2026-01-02T09:04:56Z,astrid.verschraege,False,,40,V2 Records Benelux,2009-09-24,0.0394,"Yesterday, Today & Forever",Chi Coltrane,0.634,241800,0.879,8.92e-06,3,0.171,-5.268,1,Go Like Elijah,0.0381,134.421,4,spotify:track:2w08JiyME4xl4zUJrX7UXO,0.485
2026-01-02T09:04:56Z,astrid.verschraege,False,rap rock,0,Chrysalis Records,1999-11-29,0.238,Mimosa,Fun Lovin' Criminals,0.765,225346,0.79,0.0499,2,0.151,-7.114,1,Couldn't Get It Right,0.0288,100.038,4,spotify:track:3j02zWichNEeIUJ1DbgMpO,0.828
2026-01-02T09:04:56Z,astrid.verschraege,False,"progressive rock,classic rock",48,A&M,1979-03-29,0.607,Breakfast In America (Remastered),Supertramp,0.42,350573,0.668,0.016,1,0.0585,-7.35,1,Goodbye Stranger - Remastered 2010,0.0517,125.391,4,spotify:track:2xpYzsEu012EWUalfk46Dr,0.338
2026-01-02T09:04:56Z,astrid.verschraege,False,"jangle pop,alternative rock,rock",69,Concord Records,1992-10-05,0.42,Automatic For The People,R.E.M.,0.667,314173,0.699,0.000442,7,0.201,-7.574,1,Man On The Moon,0.026,118.567,4,spotify:track:4jLv3tDBu8ww2R07DvL12s,0.655
