Track URI,name,Album Name,artists,Release Date,duration_ms,Popularity,Explicit,Added By,Added At,Genres,Record Label,danceability,energy,Key,loudness,Mode,Speechiness,acousticness,Instrumentalness,Liveness,valence,tempo,Time Signature
spotify:track:1hZ36KgOEk28zCRuN3Y969,Serious,Lady's Bridge,Richard Hawley,2007-08-20,206106,34,False,astrid.verschraege,2026-01-02T09:04:56Z,"singer-songwriter,baroque pop",Parlophone UK,0.616,0.779,11,-10.448,1,0.0344,0.403,0.0182,0.0946,0.964,105.078,4
spotify:track:4niYgqetPxqqPn7oR2XXLX,Sunday Girl - Remastered 2001,Parallel Lines (Remastered),Blondie,1978-09-01,185560,51,False,astrid.verschraege,2026-01-02T09:04:56Z,,Chrysalis\EMI Records (USA),0.617,0.694,9,-7.393,1,0.0432,0.0252,6.57e-06,0.319,0.878,146.318,4
spotify:track:2lwoXj2wsOPCtW1O7EVRev,Ruby Tuesday,Fleurs,Franco Battiato,1999-01-01,216013,39,False,astrid.verschraege,2026-01-02T09:04:56Z,"italian singer-songwriter,singer-songwriter",Universal Music Italia srL.,0.559,0.206,0,-12.317,1,0.0299,0.938,5.39e-06,0.232,0.306,105.063,4
spotify:track:6RJK553YhstRzyKA4mug09,The Letter,The Letter/Neon Rainbow,The Box Tops,1967,112800,66,False,astrid.verschraege,2026-01-02T09:04:56Z,,Arista/Legacy,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,4
spotify:track:2NKZe36oAGEpBx26OoBFLj,Stumblin' In,The Very Best of Suzi Quatro,Suzi Quatro;Chris Norman,1999-07-19,239240,0,False,astrid.verschraege,2026-01-02T09:04:56Z,glam rock,Chrysalis Records,0.758,0.634,7,-13.338,1,0.0324,0.127,0.000431,0.337,0.905,129.29,4
spotify:track:6B47T6g2eBZItkkNgkHPnf,Positive Guy Meets Negative Man,Cigarette Duet,Princess Chelsea,2011-01-01,126900,0,False,astrid.verschraege,2026-01-02T09:04:56Z,baroque pop,Lil' Chief Records,0.708,0.371,0,-12.706,1,0.0484,0.275,1.31e-05,0.118,0.88,74.999,4
spotify:track:1MI0O2mwTpdwkZpfWz4J7o,All I Really Want to Do,Mr. Tambourine Man,The Byrds,1965-06-21,123760,35,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,country rock,psychedelic rock,acid rock",Columbia/Legacy,0.452,0.574,9,-7.936,1,0.0321,0.111,0.0,0.0823,0.811,123.204,4
spotify:track:6AxqU1NcIvnBC3W62TSk3n,Bakerman,Good Vibes - The Very Best of Laid Back,Laid Back,2008-10-06,281813,52,False,astrid.verschraege,2026-01-02T09:04:56Z,,Parlophone Denmark,0.892,0.548,5,-6.563,1,0.0389,0.0376,0.349,0.0636,0.926,120.56,4
spotify:track:3ALe4YYTFyeAPnudTsMBHl,Meisjes Aan De Macht,Blauw,Yasmine,2010,210280,31,False,astrid.verschraege,2026-01-02T09:04:56Z,nederpop,CNR Music,0.681,0.889,0,-6.855,1,0.0299,0.28,0.0,0.202,0.758,100.022,4
spotify:track:3OeUlriM0EZHdWleJtjoVr,Got My Mind Set on You,Cloud Nine,George Harrison,1987-11-02,234653,69,False,astrid.verschraege,2026-01-02T09:04:56Z,,Parlophone,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,4
spotify:track:2r9wqqaPMXq6goFO396cfq,Denis,Greatest Hits: Blondie,Blondie,2006-01-01,139413,47,False,astrid.verschraege,2026-01-02T09:04:56Z,,Capitol Records,0.529,0.771,0,-6.726,1,0.0462,0.000376,0.00508,0.0601,0.863,138.905,4
spotify:track:1XRyVvwsM5k2I3NUf7tE1l,I Feel So Good,Rumor And Sigh,Richard Thompson,1991-01-01,201960,33,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,folk,singer-songwriter,sea shanties",Capitol Nashville,0.592,0.623,0,-11.601,1,0.0346,0.0642,7.55e-06,0.324,0.565,124.875,4
spotify:track:09mhTDBTeHQIR7K305ciC6,The Odd Couple,Ultra-Lounge: TV Town,Billy May & His Orchestra,1997-01-01,137266,37,False,astrid.verschraege,2026-01-02T09:04:56Z,"exotica,big band",Capitol Records,0.727,0.3,4,-17.278,1,0.0578,0.538,0.526,0.0869,0.449,108.527,4
spotify:track:4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,The World We Knew,Frank Sinatra;Nancy Sinatra,1967-08,162493,79,False,astrid.verschraege,2026-01-02T09:04:56Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz",FRANK SINATRA DIGITAL REPRISE,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,4
spotify:track:6gB156smUnYP9POmPfmtOV,Chelsea Morning,Stillness,Sergio Mendes & Brasil '66,1971-01-01,181720,24,False,astrid.verschraege,2026-01-02T09:04:56Z,"bossa nova,brazilian jazz,latin jazz",A&M,0.645,0.753,7,-7.966,1,0.0471,0.669,5.36e-05,0.151,0.924,167.79,4
spotify:track:1CFwwYZ58s34axN637i9Gq,Bubble Toes,Brushfire Fairytales (UK edition with 2 bonus tracks),Jack Johnson,2001-02-01,236853,38,False,astrid.verschraege,2026-01-02T09:04:56Z,surf rock,Enjoy Records,0.597,0.532,7,-10.583,1,0.165,0.594,0.00174,0.384,0.726,91.646,4
spotify:track:5DH7nDryMhpixm4G4B7RP9,The Longest Time,An Innocent Man,Billy Joel,1983-08-08,223176,67,False,astrid.verschraege,2026-01-02T09:04:56Z,soft rock,Columbia,0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,4
spotify:track:6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,Dusty In Memphis,Dusty Springfield,1969-03-31,148053,73,False,astrid.verschraege,2026-01-02T09:04:56Z,,UMC (Universal Music Catalogue),0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,4
spotify:track:2JAUBPBVkimRLc5BGhAkfJ,Samson,Begin to Hope,Regina Spektor,2006-06-13,189506,53,False,astrid.verschraege,2026-01-02T09:04:56Z,anti-folk,Sire,0.49,0.193,11,-9.544,1,0.0421,0.862,9.74e-06,0.113,0.184,89.154,4
spotify:track:1V3fmmv2zif98hsqvTsRyk,(Marie's the Name) His Latest Flame,"Elvis' Golden Records, Vol. 3",Elvis Presley,1963-08-11,130342,50,False,astrid.verschraege,2026-01-02T09:04:56Z,"rockabilly,rock and roll",RCA/Legacy,0.612,0.792,7,-11.567,1,0.0296,0.632,0.0121,0.152,0.933,104.904,4
spotify:track:7hbS99uuSAjqwFwcYgUdEV,Carrie Anne,20 Golden Greats,The Hollies,1978-07-01,175893,0,False,astrid.verschraege,2026-01-02T09:04:56Z,,BMG Rights Management (US) LLC,0.555,0.609,0,-9.407,1,0.0318,0.19,0.0,0.261,0.849,119.777,4
spotify:track:0dzbfio3qTYG9uk40SJNcr,The 59th Street Bridge Song (Feelin' Groovy),"Parsley, Sage, Rosemary And Thyme",Simon & Garfunkel,1966-10-10,106711,56,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,folk",Columbia/Legacy,0.467,0.431,0,-13.274,0,0.0439,0.564,7.7e-06,0.0727,0.577,75.74,4
spotify:track:0iwvgz7kQAnF9DREWhg49g,Heavenly Pop Hit,Submarine Bells,The Chills,1990,208533,30,False,astrid.verschraege,2026-01-02T09:04:56Z,jangle pop,Rhino/Slash,0.632,0.578,9,-10.474,0,0.0302,0.271,0.0,0.13,0.912,115.399,4
spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,I Put A Spell On You,Nina Simone,1965-06-01,174000,76,False,astrid.verschraege,2026-01-02T09:04:56Z,"vocal jazz,soul jazz,soul,jazz,blues",Verve Reissues,0.451,0.326,7,-9.239,0,0.0372,0.863,0.0,0.192,0.55,81.726,4
spotify:track:6H1Kjxu2NlJCMxg0Pay0Rd,Total Control,The Motels,The Motels,1979-01-01,354066,46,False,astrid.verschraege,2026-01-02T09:04:56Z,new wave,Capitol Records,0.758,0.287,2,-15.1,1,0.179,0.00445,0.0417,0.0627,0.636,166.401,4
spotify:track:2WlQZcqe4JMljW19msGH8S,Emily,Gemstones,Adam Green,2005-01-10,165853,37,False,astrid.verschraege,2026-01-02T09:04:56Z,anti-folk,Average Cabbage Records,0.744,0.811,2,-4.698,1,0.0289,0.118,0.00488,0.101,0.838,135.785,4
spotify:track:1YrC8s6yZWw23QxW6rfM9f,Come,Zanaka,Jain,2016-10-21,162266,59,False,astrid.verschraege,2026-01-02T09:04:56Z,french pop,Columbia,0.818,0.783,1,-6.534,1,0.0444,0.232,0.00886,0.0803,0.819,99.992,4
spotify:track:1raiIrqaqRAqZmQWZlLuBd,Lady Madonna - Remastered 2015,1 (Remastered),The Beatles,2000-11-13,136826,51,False,astrid.verschraege,2026-01-02T09:04:56Z,"classic rock,psychedelic rock",UMC (Universal Music Catalogue),0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,4
spotify:track:2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,Ritchie Valens,Ritchie Valens,1959,126960,68,False,astrid.verschraege,2026-01-02T09:04:56Z,"doo-wop,rock and roll",Rhino/Del-Fi,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,4
spotify:track:0EhhRq90FVkx8Rv1vzZUOG,Little Bird - Remastered 2001,Friends (Remastered),The Beach Boys,1968-06-24,119893,35,False,astrid.verschraege,2026-01-02T09:04:56Z,baroque pop,Capitol Records,0.452,0.33,5,-10.376,1,0.0384,0.121,0.0275,0.0978,0.197,164.89,4
spotify:track:196fYCjVMKAQb8uwOWxpUo,J'aime les filles,En Vogue,Jacques Dutronc,2004-01-07,177946,46,False,astrid.verschraege,2026-01-02T09:04:56Z,"chanson,variété française,french pop,french house",Vogue,0.623,0.456,9,-6.408,1,0.0362,0.635,1.31e-06,0.175,0.766,121.444,4
spotify:track:1VBoU7OLK8Vg0OV4qhvS5n,He Wants You,Lovely Creatures - The Best of Nick Cave and The Bad Seeds (1984-2014) [Deluxe Edition],Nick Cave & The Bad Seeds,2017-05-05,211093,0,False,astrid.verschraege,2026-01-02T09:04:56Z,,"Mute, a BMG Company",0.435,0.381,3,-10.505,1,0.0302,0.561,0.00273,0.112,0.544,120.232,4
spotify:track:41q8ZiB3LZl4HRmmzUTIo4,We Can Work It Out,"Signed, Sealed And Delivered",Stevie Wonder,1970-08-07,199506,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"motown,classic soul,soul",UNI/MOTOWN,0.608,0.534,8,-11.541,1,0.0339,0.135,0.0,0.064,0.796,105.388,4
spotify:track:31CMBvZzjwh6Jm8D3pufhd,The Journey,Palookaville,Fatboy Slim,2004-10-01,276453,0,False,astrid.verschraege,2026-01-02T09:04:56Z,big beat,Skint Records,0.635,0.58,8,-7.727,1,0.165,0.0739,1.71e-06,0.115,0.836,108.112,4
spotify:track:5pANXMCORR6rnJtzYkvkAd,Westway,Sky 1,Sky,2015-02-16,219613,30,False,astrid.verschraege,2026-01-02T09:04:56Z,progressive rock,Esoteric,0.668,0.529,2,-13.284,1,0.0309,0.181,0.711,0.0651,0.778,94.532,4
spotify:track:5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,Falling into You,Céline Dion,1996-03-11,456866,76,False,astrid.verschraege,2026-01-02T09:04:56Z,variété française,Columbia,0.384,0.438,0,-9.149,1,0.0362,0.753,0.0,0.101,0.287,87.903,4
spotify:track:6KgBpzTuTRPebChN0VTyzV,Good as Hell,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159735,68,False,astrid.verschraege,2026-01-02T09:04:56Z,,Nice Life/Atlantic,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,4
spotify:track:1VWeVEgc2rZrg6iWWLxw9Q,What A Lovely Way,Did You Give The World Some Love Today Baby,Doris,1970,239600,32,False,astrid.verschraege,2026-01-02T09:04:56Z,,Parlophone Sweden,0.359,0.595,7,-5.092,0,0.0305,0.294,0.0,0.108,0.742,165.835,4
spotify:track:5sbw5zIz9ck2pOEDXUR0QU,Chan Chan,Buena Vista Social Club,Buena Vista Social Club,1997-06-23,256653,1,False,astrid.verschraege,2026-01-02T09:04:56Z,"son cubano,latin jazz,afro-cuban jazz,latin,bolero",World Circuit,0.529,0.496,2,-11.728,0,0.0346,0.832,0.005,0.0996,0.69,83.095,4
spotify:track:3AgEOAo3dvkjtsBmeTGRjg,Get A Move On!,Keep It Unreal (10th Anniversary Analogue Remaster Edition),Mr. Scruff;Sneaky,1999,454600,45,False,astrid.verschraege,2026-01-02T09:04:56Z,"electro swing,trip hop,nu jazz,downtempo,acid jazz",Ninja Tune,0.76,0.767,7,-7.586,1,0.0482,0.00344,0.759,0.519,0.816,123.324,4
spotify:track:1CfHW2VebHxYqj4gGOx32f,Mijn Vriend Benjamin,80,Louis Neefs,2017-08-18,251813,39,False,astrid.verschraege,2026-01-02T09:04:56Z,nederpop,Universal Music S.A.,0.709,0.458,1,-11.794,0,0.14,0.676,0.0183,0.0939,0.629,113.649,4
spotify:track:3c8JemHol1XwFFruXQxjCO,Everybody's Talkin',Midnight Cowboy (Music From The Motion Picture),Harry Nilsson,1969-01-01,152226,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"baroque pop,singer-songwriter",EMI/EMI Records (USA),0.496,0.368,4,-15.194,1,0.0338,0.46,7.54e-05,0.311,0.628,128.331,4
spotify:track:3spdoTYpuCpmq19tuD0bOe,My Way,My Way (Expanded Edition),Frank Sinatra,1969-03,276800,79,False,astrid.verschraege,2026-01-02T09:04:56Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz",FRANK SINATRA DIGITAL REPRISE,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,4
spotify:track:3YyRYbYOpR3LrPUL1B41Mx,Sugar Me,Surprise,Lynsey De Paul,1973-03-10,220133,0,False,astrid.verschraege,2026-01-02T09:04:56Z,,Chrysalis Copyrights,0.556,0.605,6,-9.811,0,0.0852,0.14,0.000309,0.346,0.606,92.253,4
spotify:track:2vr8X2FyP8PD5SfexkfDcu,Games People Play,A Time For Us,Mel Tormé,1969-01-01,167308,33,False,astrid.verschraege,2026-01-02T09:04:56Z,"vocal jazz,adult standards,big band,christmas",Capitol Records,0.576,0.462,5,-9.962,1,0.0424,0.581,0.0,0.0884,0.881,119.716,4
spotify:track:3acOX53ZUy4N11zEvNa7N6,All Day Sucker,Songs In The Key Of Life,Stevie Wonder,1976-09-28,305693,43,False,astrid.verschraege,2026-01-02T09:04:56Z,"motown,classic soul,soul",UNI/MOTOWN,0.685,0.604,1,-9.285,1,0.0299,0.0733,2.89e-06,0.0809,0.854,105.879,4
spotify:track:4c6vZqYHFur11FbWATIJ9P,There She Goes,The La's,The La's,1990,162186,75,False,astrid.verschraege,2026-01-02T09:04:56Z,"britpop,jangle pop",UMC (Universal Music Catalogue),0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777,4
spotify:track:65NTcXUtOb27NHKQ4fAcw0,'39 - Remastered 2011,A Night At The Opera (Deluxe Edition 2011 Remaster),Queen,1975-11-21,210800,56,False,astrid.verschraege,2026-01-02T09:04:56Z,"classic rock,rock,glam rock",EMI,0.523,0.571,8,-9.686,1,0.0273,0.0271,0.0,0.111,0.371,101.626,4
spotify:track:5pNVGmFkq4bT98sRxdA7Xv,All Around My Hat - 2009 Remaster,All Around My Hat (2009 Remaster),Steeleye Span,1975-10-25,251746,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,folk,traditional folk,celtic rock,celtic",Chrysalis Records,0.466,0.69,2,-6.692,1,0.0582,0.664,0.0019,0.172,0.669,141.75,4
spotify:track:3GFOSDsvg9Akru6dvwFdWk,"When Do I Get to Sing ""My Way"" - 2019 - Remaster",Gratuitous Sax & Senseless Violins (Expanded Edition),Sparks,1994-11-15,277119,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"glam rock,synthpop,art pop,art rock,new wave",BMG Rights Management (UK) Ltd,0.668,0.675,4,-11.789,0,0.0395,0.0283,4.11e-05,0.173,0.438,122.994,4
spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Blowin' Your Mind!,Van Morrison,1967-09,183306,34,False,astrid.verschraege,2026-01-02T09:04:56Z,,Columbia/Legacy,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4
spotify:track:53qhh1kdcX4gRBShoW4LK8,Sing It Back - Boris Dlugosch Mix,Catalogue,Moloko;Boris Dlugosch;Michael Lange,2006-07-17,278000,2,False,astrid.verschraege,2026-01-02T09:04:56Z,"trip hop,disco house,funky house,nu disco,uk funky",Echo,0.761,0.775,3,-7.495,0,0.034,0.00691,0.000538,0.0512,0.966,123.017,4
spotify:track:59Y1ueMzPRTSnYjSwA5H3y,Lift Me (Duet with Ane Brun),The Best Of Madrugada,Madrugada;Ane Brun,2010-11-29,244933,35,False,astrid.verschraege,2026-01-02T09:04:56Z,"norsk rock,norwegian pop",Parlophone Norway,0.491,0.498,5,-7.138,1,0.026,0.19,1.54e-05,0.112,0.387,94.003,3
spotify:track:41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),Private Eyes (Expanded Edition),Daryl Hall & John Oates,1981,307306,74,False,astrid.verschraege,2026-01-02T09:04:56Z,"yacht rock,soft rock",RCA/BMG Heritage,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,4
spotify:track:6KCEUboGt4bvLwAqIJDuOA,Loser Gone Wild,Secret Messages,Electric Light Orchestra,1983-06-15,327121,30,False,astrid.verschraege,2026-01-02T09:04:56Z,"art rock,soft rock",Epic/Legacy,0.331,0.694,9,-7.686,0,0.0361,0.426,0.00327,0.13,0.408,123.22,4
spotify:track:3vESDNMXdggSFVVM3a1WnY,"Yours Truly, 2095",Time,Electric Light Orchestra,1981-08-01,190668,44,False,astrid.verschraege,2026-01-02T09:04:56Z,"art rock,soft rock",Epic/Legacy,0.49,0.666,9,-12.496,0,0.043,0.289,0.000418,0.355,0.707,144.59,4
spotify:track:3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,Comfort Eagle,CAKE,2001-07-24,204128,66,False,astrid.verschraege,2026-01-02T09:04:56Z,alternative rock,Columbia,0.771,0.809,2,-10.029,1,0.0461,0.003,0.0223,0.0252,0.886,120.038,4
spotify:track:0NN32Knbyo4gM1DKY9rdzg,Do Ya,A New World Record,Electric Light Orchestra,1976-09-01,224485,57,False,astrid.verschraege,2026-01-02T09:04:56Z,"art rock,soft rock",Epic/Legacy,0.494,0.572,2,-5.862,1,0.0332,0.0386,0.000566,0.602,0.716,124.042,4
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Bigger Than Both Of Us,Daryl Hall & John Oates,1976-08-01,142786,78,False,astrid.verschraege,2026-01-02T09:04:56Z,"yacht rock,soft rock",RCA Records Label,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,4
spotify:track:5aStVuk8kWHsxYHaNwVX4o,Boogie Shoes,The TK Years,KC & The Sunshine Band,2009-03-09,139800,47,False,astrid.verschraege,2026-01-02T09:04:56Z,disco,Parlophone UK,0.935,0.883,3,-7.876,1,0.0523,0.458,0.208,0.0613,0.965,113.996,4
spotify:track:4qA8M5hJn45rtFyWH5Ixar,Fish and Whistle,Bruised Orange,John Prine,1978,194706,53,False,astrid.verschraege,2026-01-02T09:04:56Z,"americana,folk,singer-songwriter,alt country",Rhino/Elektra,0.724,0.369,7,-15.259,1,0.0422,0.345,0.0,0.0592,0.86,82.941,4
spotify:track:55E2AKTFjfje92UkVbEZmO,The Jackal,The Quiet Revolution,Ronny Jordan;Dana Bryant,1993-01-01,421493,36,False,astrid.verschraege,2026-01-02T09:04:56Z,"acid jazz,smooth jazz,jazz funk,jazz,nu jazz,jazz fusion,spoken word",Universal-Island Records Ltd.,0.813,0.465,7,-11.41,1,0.204,0.0222,0.0708,0.344,0.632,94.988,4
spotify:track:0EZ4GxnjKkB5Q0X5MhMNEf,Spinning Away,Wrong Way Up [Expanded Edition],Brian Eno;John Cale,1990,327120,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"ambient,art rock,krautrock,minimalism,drone,glam rock,space music,baroque pop,proto-punk,singer-songwriter",All Saints Records,0.575,0.761,9,-7.306,1,0.0407,0.146,0.17,0.159,0.74,114.617,4
spotify:track:0cJPnpkFXLho1JfSD4zJFa,Time of Our Life,Jeff Lynne's ELO - From Out Of Nowhere,Electric Light Orchestra,2019-11-01,190466,30,False,astrid.verschraege,2026-01-02T09:04:56Z,"art rock,soft rock",Columbia,0.501,0.78,9,-6.64,1,0.0426,0.405,0.0497,0.631,0.725,128.009,4
spotify:track:07GtDOCxmye5KDWsTSACPk,Chantilly Lace,Chantilly Lace,The Big Bopper,1958-01-01,145266,56,False,astrid.verschraege,2026-01-02T09:04:56Z,"rockabilly,doo-wop,rock and roll",Mercury Records,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,4
spotify:track:1b63ryTONnLSP14Oytqp6p,Nothing But A Heartache,Sounds Like The Flirtations,The Flirtations,1969-01-01,164240,44,False,astrid.verschraege,2026-01-02T09:04:56Z,"northern soul,motown",Decca Music Group Ltd.,0.489,0.936,8,-4.909,1,0.0533,0.000168,0.000263,0.149,0.822,111.845,4
spotify:track:5XcZRgJv3zMhTqCyESjQrF,Poison,Trash,Alice Cooper,1989-07-25,269712,74,False,astrid.verschraege,2026-01-02T09:04:56Z,"glam rock,hard rock,glam metal,proto-punk,classic rock",Epic,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4
spotify:track:480dDrqG7LO6qDaphHeXlM,Invisible Touch - Remastered 2007,Invisible Touch,Genesis,1986-06-09,210133,4,False,astrid.verschraege,2026-01-02T09:04:56Z,"progressive rock,art rock",Virgin Catalogue,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,4
spotify:track:2UC5XnHA1Wn9FjQmbjNca9,L'aventurier,L'aventurier,Indochine,1982,231960,67,False,astrid.verschraege,2026-01-02T09:04:56Z,"variété française,chanson,french pop",Indochine Records,0.556,0.909,4,-9.982,1,0.0444,0.254,0.00058,0.0971,0.633,167.101,4
spotify:track:45vbV4YznRHi1uKS9l0xkI,High Times - Remastered 2013,Travelling Without Moving (Remastered),Jamiroquai,1996-09-09,360013,50,False,astrid.verschraege,2026-01-02T09:04:56Z,acid jazz,Sony Music CG,0.629,0.931,11,-6.592,0,0.049,0.0316,0.0258,0.324,0.844,113.249,4
spotify:track:4rKO78BwBg2IBK3aoymw29,Vamos a la Playa - Radio Edit,Vamos a la Playa,Loona,2017-03-16,177938,49,False,astrid.verschraege,2026-01-02T09:04:56Z,,Loonalicious,0.7,0.959,9,-4.483,1,0.0499,0.103,0.0,0.404,0.877,131.005,4
spotify:track:5QH3mIhe3OopW8gueKslwt,Up From A Dream,Women In Music Pt III (Expanded Edition),HAIM,2021-02-19,197413,37,False,astrid.verschraege,2026-01-02T09:04:56Z,,Polydor Records,0.63,0.739,7,-7.035,1,0.189,0.146,0.00934,0.488,0.568,130.1,4
spotify:track:2LAkVHr0qJYJR54lSzyUyC,Downtown,The Classic Collection,Petula Clark,1997-01-01,184000,0,False,astrid.verschraege,2026-01-02T09:04:56Z,,Sanctuary Budget,0.486,0.681,4,-5.666,1,0.0418,0.759,0.0,0.165,0.542,118.469,4
spotify:track:6H7nDglS6xWpRidbhMwI2L,Here You Come Again,Here You Come Again,Dolly Parton,1977-10-03,179491,63,False,astrid.verschraege,2026-01-02T09:04:56Z,"country,classic country",RCA/Legacy,0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,0.552,105.898,4
spotify:track:3weowa8Ek0yXduvYabq6dt,Perfume,Hello Young Lovers,Sparks,2006-02-06,299960,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"glam rock,synthpop,art pop,art rock,new wave",BMG Rights Management (UK) Ltd,0.523,0.458,0,-10.02,0,0.124,0.303,8.02e-05,0.13,0.134,179.974,4
spotify:track:1kItVFr8is4ZBw6aP9UfyL,All I Need to Do,The Loneliest Girl,Princess Chelsea,2018-09-07,155500,0,False,astrid.verschraege,2026-01-02T09:04:56Z,baroque pop,Lil' Chief Records,0.328,0.484,6,-11.213,1,0.0313,0.0344,0.00147,0.316,0.0729,84.253,4
spotify:track:2GRnDQCkcN6BoujfUgywOW,Steal My Sunshine,GO Music From The Motion Picture,LEN,1999,248466,48,False,astrid.verschraege,2026-01-02T09:04:56Z,,Work/Sony Music Soundtrax,0.412,0.953,4,-8.103,1,0.533,0.457,0.0,0.232,0.553,191.718,4
spotify:track:17S4XrLvF5jlGvGCJHgF51,Learning To Fly,Into The Great Wide Open,Tom Petty and the Heartbreakers,1991-01-01,242106,72,False,astrid.verschraege,2026-01-02T09:04:56Z,classic rock,Tom Petty P&D,0.652,0.766,0,-9.938,1,0.0299,0.205,0.00104,0.362,0.948,116.739,4
spotify:track:5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Full Moon Fever,Tom Petty,1989-01-01,256000,78,False,astrid.verschraege,2026-01-02T09:04:56Z,classic rock,Tom Petty P&D,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.573,84.383,4
spotify:track:11rsK9GDZ9UdWsxtDqnMmN,¿Porqué te vas?,Porque Te Vas,Jeanette,2011-03-11,201160,76,False,astrid.verschraege,2026-01-02T09:04:56Z,,Parlophone Spain,0.612,0.458,0,-11.086,0,0.069,0.427,8.41e-06,0.103,0.961,172.516,4
spotify:track:2MFORnxJtvb5T71LDA7GzD,I Want To See The Bright Lights Tonight,I Want To See The Bright Lights Tonight,Richard & Linda Thompson,1974-01-01,187333,34,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,folk",Universal-Island Records Ltd.,0.684,0.365,0,-13.409,1,0.0367,0.185,0.000791,0.0569,0.867,139.802,4
spotify:track:2G0GextMwZJLkNxcSZ7ZJ3,(What A) Wonderful World - Mono,The Wonderful World Of Sam Cooke,Sam Cooke,1960-02,128786,70,False,astrid.verschraege,2026-01-02T09:04:56Z,"motown,soul,classic soul","ABKCO Music & Records, Inc.",0.686,0.672,11,-5.523,1,0.0323,0.7,0.0,0.135,0.857,128.55,4
spotify:track:29N4xnL6SpjkQiuPaTvQXA,(You Make Me Feel Like) A Natural Woman,Soul Queen,Aretha Franklin,2007-10-29,159933,45,False,astrid.verschraege,2026-01-02T09:04:56Z,"soul,motown,classic soul",Rhino Atlantic,0.605,0.315,0,-8.958,1,0.0264,0.288,0.0,0.599,0.441,111.247,3
spotify:track:2w08JiyME4xl4zUJrX7UXO,Go Like Elijah,"Yesterday, Today & Forever",Chi Coltrane,2009-09-24,241800,40,False,astrid.verschraege,2026-01-02T09:04:56Z,,V2 Records Benelux,0.634,0.879,3,-5.268,1,0.0381,0.0394,8.92e-06,0.171,0.485,134.421,4
spotify:track:3j02zWichNEeIUJ1DbgMpO,Couldn't Get It Right,Mimosa,Fun Lovin' Criminals,1999-11-29,225346,0,False,astrid.verschraege,2026-01-02T09:04:56Z,rap rock,Chrysalis Records,0.765,0.79,2,-7.114,1,0.0288,0.238,0.0499,0.151,0.828,100.038,4
spotify:track:2xpYzsEu012EWUalfk46Dr,Goodbye Stranger - Remastered 2010,Breakfast In America (Remastered),Supertramp,1979-03-29,350573,48,False,astrid.verschraege,2026-01-02T09:04:56Z,"progressive rock,classic rock",A&M,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,4
